title,address,area,price,number_bedroom,number_wc,number_floor,direction,entrance,facade,number_parking,id_estate 
Chính chủ gửi bán căn hộ 3 phòng ngủ giá cực rẻ chỉ 2.3 tỷ - vinhomes ocean park,"Vinhomes Ocean Park, Xã Dương Xá, Huyện Gia Lâm, Hà Nội",80,2300.0,3,2,,Đông bắc,,,1,3952884
Chính chủ gửi bán nhanh căn hộ 2pn2vs giá cực rẻ chỉ 1.85 tỷ-vinhomes ocean park,"Xã Dương Xá, Huyện Gia Lâm, Hà Nội",69,1850.0,2,2,,,,,1,3952894
Chính chủ cần bán gấp căn hộ 2pn1vs giá cực rẻ chỉ 1.55 tỷ vinhomes ocean park.,"Vinhomes Ocean Park, Xã Dương Xá, Huyện Gia Lâm, Hà Nội",60,1550.0,2,1,,Đông bắc,,,1,3952899
Chính chủ gửi bán nhanh căn hộ 1pn 1 giá chỉ 1.25 tỷ - vinhomes ocean park,"Vinhomes Ocean Park, Xã Dương Xá, Huyện Gia Lâm, Hà Nội",48,1250.0,1,1,,Đông bắc,,,1,3952909
Chính chủ gửi bán căn góc 2pn2vs có điều hoà giá 1.89 tỷ bao phí vinhomes ocean,"Vinhomes Ocean Park, Huyện Gia Lâm, Hà Nội",70,1890.0,2,2,,Đông nam,,,1,3916282
Căn hộ 4pn ở ngay hđmb cđt vay 70 gtch mua trả góp ck tts 4 5 quà tân gia,"Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội",135,2780.0,4,3,25,,,,1,3951726
"Trả trước 555 triệu sở hữu căn hộ 02 ngủ, nhận nhà ở luôn-miễn gốc lãi 1 năm","Tecco Diamond, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội",64,1800.0,2,2,,,,,1,3953056
"Mở bán đợt cuối tecco diamond, chỉ 1.8 tỷ nhận nhà ở ngay, bốc thăm quà 100 tr","Phương Đông Green Park, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",64,1800.0,2,2,,,,,1,3954094
"Mở bán đợt cuối tecco diamond, quỹ căn 02pn giá tốt -chỉ 1.8 tỷ nhận nhà ở ngay","Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội",70,1900.0,2,2,,,,,1,3954873
"Bán căn hộ 70m2 thiết kế 2pn 2wc giá trả thẳng 1.9 tỷ, có hỗ trợ vay ngân hàng","Tecco Diamond, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội",70,1900.0,2,2,,,,,1,3954864
Chỉ từ 1.8 tỷ sở hữu căn hộ 02 pn cách ga giáp bát 10p đi xe-htls 0% trong 12 t,"Tecco Diamond, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội",70,1800.0,2,2,,,,,1,3953064
"Nguồn b2316 À lacarte chính chủ, đông nam cuối cùng","hoang quoc viet, Ph??ng Hung Thang, Thanh Pho Ha Long, Qu\u1EA3ng Ninh",53,Thỏa thuận,1,,23,T?t c?,1,2,,3956590
"Chủ đầu tư bán chung cư kim mã - giảng võ 600tr/căn full nội thất,tách sổ hồng","Giảng Võ, Quận Ba Đình, Hà Nội",30,600,1,1,7,,,,,3787304
200tr sở hữu bcons polygon căn 1 phòng 41m2 căn góc hướng nam giá từ 34tr m2,"Bế Văn Đàn, Phường An Bình, Thị Xã Dĩ An, Bình Dương",41,1390.0,1,1,,Nam,,,,3945937
Mua nhà hạng sang -vị trí trug tâm vàng thành phố -với suất đầu tư chỉ từ 1.2tỷ,"Phạm Ngọc Thạch, Phường Trung Tự, Quận Đống Đa, Hà Nội",83,1200.0,2,,,,,,,3956569
Cần tiền bán gấp căn hộ 3pn picity chính chủ alo ép giá,"THẠNH XUÂN 13, Phường Thạnh Xuân, Quận 12, TP HCM",80,2910.0,3,2,,,25,,3,3956341
Còn 3 ngày nhận chiết khấu lên đến 25% khi mua căn hộ vinhomesmart city,"Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",55,2100.0,2,2,38,,,,,3956561
Chính chủ bán căn hộ tân phước 76m2 quận 11,"Phường 7, Quận 11, TP HCM",76,3700.0,2,2,,,,20,,3956552
"Chính chủ bán ccmn kim mã- đội cấn 600tr/căn 1-2pn có view hồ,tách sổ hồng,đủ nt","Quận Ba Đình, Hà Nội",30,600,1,1,6,,,,,3759770
"Chính chủ bán ccmn kim mã - núi trúc 700tr/căn 35-55m2 full nội thất, ở ngay","Quận Ba Đình, Hà Nội",35,700,1,1,,,,,,3738229
Khác biệt tư duy khi mua căn hộ tại trung tâm hà nội,"Phường Kim Liên, Quận Đống Đa, Hà Nội",100,4000.0,2,2,29,,30,5,4,3954115
"Căn hộ diamond park plaza 16 láng hạ chuẩn bị bàn giao, giá chỉ từ 4 tỷ/căn","Láng Hạ (Ba Đình), Phường Thành Công, Quận Ba Đình, Hà Nội",54,4000.0,,,,,,,,3945117
Capital land ra mắt căn hộ siêu sang heritage westlake sở hữu thang máy riêng,"Lạc Long Quân, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",95,8500.0,2,2,,,,,1,3945094
"Udic westlake nhận nhà ngay, căn 2pn giá chỉ từ 3,2 tỷ","Udic Westlake, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",85,3200.0,2,2,,,,,1,3945188
"Udic westlake nhận nhà ngay, căn 3pn full nội thất giá chỉ từ 3,8 tỷ","Udic Westlake, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",116,3800.0,3,2,,,,,1,3945192
"Suất ngoại giao căn hộ biển new galaxy nha trang, sổ hồng lâu dài, 1.2 tỷ","Khu đô thị biển An Viên, Phường Vĩnh Trường, Thành Phố Nha Trang, Khánh Hòa",35.3,1200.0,1,1,23,,40,40,1,3947434
Chỉ cần 500 triệu sở hữu căn hộ biển cạnh vinpearl - dự án new galaxy nha trang,"Khu đô thị biển An Viên, Phường Vĩnh Trường, Thành Phố Nha Trang, Khánh Hòa",35,1700.0,1,1,23,,30,30,1,3947459
"Căn hộ biển 5 sao new galaxy nha trang hưng thịnh, số lượng giới hạn","Khu đô thị biển An Viên, Phường Vĩnh Trường, Thành Phố Nha Trang, Khánh Hòa",35,1700.0,1,1,1,,30,30,1,3947463
"Dự án moonlight centre point kế aeon mall, trả góp 19 triệu/tháng không lãi suất","Moonlight Centre Point, Quận Bình Tân, TP HCM",36,1900.0,1,1,24,,40,40,1,3942340
Nhận ngay chiết khấu đến 18% khi mua căn hộ new galaxy hưng thịnh,"Căn hộ làng đại học Thủ Đức, Thị Xã Dĩ An, Bình Dương",52,1700.0,1,1,19,,32,32,1,3790757
"Căn hộ q7 boulevard 2pn khu phú mỹ hưng, cđt hưng thịnh, mới nhận nhà","NGUYỄN LƯƠNG BĂNG (BROAD WAY), Quận 7, TP HCM",57,2600.0,2,1,23,,40,40,2,3479270
Căn hộ quy nhơn melody view đẹp vị trí độc tôn sát biển,"Quy Nhơn Melody Hưng Thịnh, Phường Bùi Thị Xuân, Thành Phố Quy Nhơn, Bình Định",50,1700.0,2,1,35,Đông,40,40,2,3430539
Căn nội bộ view biển vũng tàu pearl 2pn giá chỉ 36tr m2,"Vũng Tàu Pearl, Phường Thắng Tam, Thành Phố Vũng Tàu, Bà Rịa - Vũng Tàu",74,2700.0,2,2,33,,40,40,2,3553658
Căn hộ grand center quy nhơn hưng thịnh vị trí 4 mặt tiền trung tâm,"Grand Center, Phường Lý Thường Kiệt, Thành Phố Quy Nhơn, Bình Định",50,1900.0,2,1,42,,40,40,1,3661713
"Block mặt tiền căn hộ lavita thuận an, căn đẹp giá rẻ, chiết khấu đến 18%/năm","Đại Lộ Bình DƯơng, Thị Xã Thuận An, Bình Dương",51,1800.0,1,1,33,,40,40,1,3917306
"Block mới căn hộ 5 sao biên hòa universe complex, full tiện ích, chiết khấu cao","Biên Hòa Universe Complex, TP Biên Hòa, Đồng Nai",70,2200.0,2,2,29,,32,32,1,3910288
"Tiến độ bàn giao q7 boulevard. liên hệ 0931 025 383 để nhận thông tin, bảng giá","Q7 Boulevard, Quận 7, TP HCM",50,2300.0,1,1,23,,40,40,1,3926637
Hỗ trợ tư vấn căn hộ cao cấp biên hòa universe complex. lh nhận chiết khấu cao,"TP Biên Hòa, Đồng Nai",70,2200.0,2,2,29,,40,40,1,3863691
"Không gian sống xanh, muôn vàn tiện ích tại khu căn hộ lavita thuận an 2pn","Đại Lộ Bình DƯơng, Thị Xã Thuận An, Bình Dương",70,2250.0,2,2,38,,40,40,1,3894017
Bán căn hộ biên hòa universe complex có smart home đầu tiên ở khu vực,"TP Biên Hòa, Đồng Nai",73,2250.0,2,2,29,,40,40,2,3850643
Căn hộ thông minh có smart home hiện đại và đầy đủ tiện ích bậc nhất tp biên hòa,"Biên Hòa Universe Complex, TP Biên Hòa, Đồng Nai",73,2250.0,2,2,29,,40,40,1,3860032
"Căn hộ 3pn 85m2 dự án new galaxy dĩ an, đóng vượt giảm giá 900 triệu","Căn hộ làng đại học Thủ Đức, Phường Đông Hòa, Thị Xã Dĩ An, Bình Dương",85,3250.0,3,2,19,,32,32,1,3951724
"Nhận chiết khấu cao nhất căn hộ biên hòa universe complex, phân khúc cao cấp","TP Biên Hòa, Đồng Nai",75,2250.0,2,2,29,,40,40,2,3848916
"Biên hòa universe complex - căn hộ cao cấp trung tâm tp biên hòa, hỗ trợ vay","Biên Hòa Universe Complex, TP Biên Hòa, Đồng Nai",73,2250.0,2,2,29,,40,40,2,3855614
Dự án quy nhơn melody căn hộ sát biển chỉ 1.7 tỷ,"Quy Nhơn Melody Hưng Thịnh, Phường Nguyễn Văn Cừ, Thành Phố Quy Nhơn, Bình Định",49.8,1700.0,2,1,35,Đông,40,40,2,3430565
"Đầu tư 30% đến nhận nhà, cho thuê 15-25tr/tháng - astral city","Astral City, Phường Bình Hòa, Thị Xã Thuận An, Bình Dương",43,2300.0,1,1,,Đông,,,1,3956529
Căn hộ chung cư cao cấp solforest ecopark,"KĐT Ecopark, Huyện Văn Giang, Hưng Yên",57,2100.0,2,2,41,Đông bắc,30,,4,3914706
Bán căn hộ chung cư tecco center point 70m2 chính chủ,"Phường Đông Hương, Thành phố Thanh Hóa, Thanh Hóa",70,1660.0,2,1,4,Tây Nam,,,3,3956498
❗️ chung cư nào đáng mua nhất tại tp thanh hoá thời điểm hiện tại ?,"Chung cư Tecco Thanh Hóa, Phường Đông Hương, Thành phố Thanh Hóa, Thanh Hóa",64,1300.0,3,2,,Tây,,,4,3956495
Bán nhà cc trung tâm q5 dt 60m2 giá 2 15 tỷ tl,"Phường 14, Quận 5, TP HCM",60,2150.0,2,,2,,8,8,,3951621
"Bán căn hộ ngay phạm văn đồng nối dài, cuối năm bàn giao góp 1%/tháng nhận sổ","Phường Đông Hòa, Thị Xã Dĩ An, Bình Dương",60,2200.0,2,1,30,,,,,3951597
"Căn góc 2 mặt thoáng- 3pn ( 87.3m2) gần cầu chương dương giá từ 3.8 tỷ, ck 4%","HC Golden City, Phường Bồ Đề, Quận Long Biên, Hà Nội",87.3,3800.0,3,2,25,Tây Nam,,,2,3956466
Cần bán căn hộ 2 ngủ rông nhất ct12 kim văn kim lũ,"KĐT Kim Văn Kim Lũ (Golden Silk), Phường Đại Kim, Quận Hoàng Mai, Hà Nội",65.1,1550000.0,2,2,,Tây bắc,,,,3956462
"Chung cư cao cấp hạng sang 4pn chỉ 6,4 tỷ view sông hồng tại hc golden city","HC Golden City, Phường Bồ Đề, Quận Long Biên, Hà Nội",148,6400000.0,4,3,25,Đông nam,40,,2,3954036
"❌#chỉ 30% ký hđmb. lãi suất 0% trong 12 tháng - chiết khấu lên tới 6%, sổ hồng l","VCI Tower, Xã Định Trung, Thị Xã Vĩnh Yên, Vĩnh Phúc",60,1000.0,2,1,15,,,,1,3956453
"Suất nội bộ trực diện biển block green, căn 2pn 70m2. giá 3,7 tỷ ck còn 2,5 tỷ","Khu đô thị biển An Viên, Phường Vĩnh Trường, Thành Phố Nha Trang, Khánh Hòa",75,2500.0,2,2,,Đông nam,,,,3956452
"Trực tiếp cđt chỉ 3,87 tỷ sở hữu căn góc 3pn full nội thất tt q. long biên","HC Golden City, Phường Bồ Đề, Quận Long Biên, Hà Nội",87.3,3870.0,3,2,,Đông nam,,,1,3949342
Cần bán căn 2n diện tích 77m2 giá 2.93 tỷ dự án feliz homes,"Feliz Homes, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",77,2930.0,2,2,18,Tây,,,,3956431
Chung cư tecco diamond - tứ hiệp - thanh trì - hà nội,"Tecco Diamond, Xã Đại Áng, Huyện Thanh Trì, Hà Nội",70,2000.0,,,,,,,,3953977
Hc_golden_city - căn 2pn giá chỉ từ 2.7 tỷ,"HC Golden City, Phường Bồ Đề, Quận Long Biên, Hà Nội",72,2700.0,2,2,,,,,,3953746
Bán căn 3pn hc - golden full nội thất,"HC Golden City, Phường Bồ Đề, Quận Long Biên, Hà Nội",87.3,3390.0,3,2,,,,,,3953751
Bán căn 2pn tecco diamond chỉ từ 570tr,"Tecco Diamond, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội",65,2000.0,2,2,,,,,,3953772
Căn hộ 3 pn góc đẹp thuộc tòa p3 pavilion,"Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",81,3800.0,3,2,,,,,,3953141
"Chỉ từ 3,8 tỷ sở hữu ngay căn hộ 3pn tại hc golden city","HC Golden City, Phường Đức Giang, Quận Long Biên, Hà Nội",81,Thỏa thuận,3,2,,,,,,3954052
Chung cư tecco diamond - tứ hiệp - thanh trì nhận nhà với 690 triệu,"Tecco Diamond, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội",81,2300.0,3,2,,,,,,3954055
Tecco diamond tìm đâu ra căn 2pn giá chỉ từ 1.8 tỷ,"Tecco Diamond, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội",63,1800.0,2,2,,,,,,3954056
Sở hữu căn hộ cao cấp studio tại the zenpark chỉ từ 480tr,"Vinhomes Ocean Park, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",30,1600.0,1,1,,,,,,3954045
Thoát cảnh ở thuê và tậu nhà mới của riêng mình chỉ với 420 tr,"Bcons Bee, Phường An Bình, Thị Xã Dĩ An, Bình Dương",55,1500.0,2,2,24,,,,,3956427
Căn hộ cao cấp the pavilion - phong cách ốc đảo nghỉ dưỡng singarpore,"Vinhomes Ocean Park, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",61.3,2358000.0,2,2,1,Tây bắc,40,1.6,,3956421
Duy nhất căn 2pn2wc 51m2 chỉ 32tr/m2-tt 300tr sở hữu - lk phạm văn đồng thủ đức,"Bế Văn Đàn, Phường An Bình, Thị Xã Dĩ An, Bình Dương",51,1630.0,2,2,29,Bắc,,,4,3949387
Căn hộ trả góp tt 280tr sở hữu- ngay phạm văn đồng - vay 70% miến gốc lãi 24th,"Bế Văn Đàn, Phường An Bình, Thị Xã Dĩ An, Bình Dương",54,1950.0,2,2,29,Bắc,,,4,3949942
Duy nhất căn 51m2 tầng cao view tp- giá chỉ 1tỷ750- chiết khấu lên đến 100tr,"Bế Văn Đàn, Phường An Bình, Thị Xã Dĩ An, Bình Dương",51,1750.0,2,2,29,Nam,,,4,3950875
Căn hộ gần cầu vượt sóng thần -trả trước chỉ từ 350tr 58m2 ( 2pn2wc)- vay 70%,"Bế Văn Đàn, Phường An Bình, Thị Xã Dĩ An, Bình Dương",58,1990.0,2,2,29,Bắc,,,4,3951185
Bán ch 64m2 2pn2wc chỉ từ 560tr chiết khấu 4,"Tecco Diamond, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội",64,1800000.0,2,2,25,,8,50,,3955332
Bán căn hộ 160m2 vị trí đẹp nhất khu trung hòa nhân chính,"Lê Văn Lương, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",160,8820.0,4,3,,,,,,3955702
Bán căn hộ duplex dự án chung cư cao cấp the zei view hồ mai dịch,"The Zei, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",185,13000.0,4,3,,,,,,3956408
Bán căn hộ king palace 108 nguyễn trãi chiết khấu tới 16 chỉ từ 4 7 tỷ căn 3pn,"Nguyễn Trãi, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",96,4900.0,3,2,,,,,,3944899
Mở bán căn hộ chung cư brg nằm ngay giữa ngã 4 lê văn lương-hoàng đạo thúy.,"BRG Park Residence, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",102,7000.0,3,2,,,,,1,3944898
Chỉ từ 1 9 tỷ 30 sở hữu ngay căn hộ cao cấp nằm ngay giữa đất vàng của thủ đô,"Đặng Văn Ngữ, Phường Trung Tự, Quận Đống Đa, Hà Nội",70,5600.0,2,2,,,,,,3952982
"Em bán căn hộ mini rẻ - đẹp - ở ngay tại xuân đỉnh đường ô tô đỗ, full đồ","Chung cư C1 C2 Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",48,790,2,2,7,Đông bắc,5,6,1,3932912
"Bán chung cư mini lò đúc ở ngay, full đồ, mới 100%, nội thất liền tường","Lò Đúc, Quận Hai Bà Trưng, Hà Nội",46,1120.0,2,1,,Đông bắc,4,5,,3917658
Căn hộ mini nên mua trên phố trần khát chân - thanh nhàn ở ngay 35 -52m2,"Trần Khát Chân, Quận Hai Bà Trưng, Hà Nội",35,870,1,1,7,Đông nam,5,3,,3817851
Khai thác căn hộ có vị trí vàng tại bãi cháy hạ long,"The Holiday Hạ Long, Phường Bãi Cháy, Thành Phố Hạ Long, Quảng Ninh",47,1700.0,1,1,,Bắc,50,,,3956386
Cần bán nhanh căn hộ trung tâm tp giá cực tốt,"Phường Quang Trung, Thành phố Vinh, Nghệ An",65,1500.0,2,2,12,,,,4,3956383
Khai thác mỏ vàng từ đầu tư căn hộ phố cổ hạ long,"The Holiday Hạ Long, Phường Bãi Cháy, Thành Phố Hạ Long, Quảng Ninh",47,1781000.0,1,1,12,Bắc,50,,,3956382
Chung cư vina2 panorama quy nhơn “siÊu” ưu đãi ngày c,"19, Ph??ng Nhon Binh, Quy Nhon, B\u00ECnh \u0110\u1ECBnh",0,Thỏa thuận,1,,20,T?t c?,1,,,3956377
Khai thác mỏ vàng đầu tư căn hộ trung tâm kdl bãi cháy hạ long,"Phường Bãi Cháy, Thành Phố Hạ Long, Quảng Ninh",43,1700.0,,1,,Bắc,,,,3955239
Bán căn hộ c/c central premium tạ quang bửu q8,"Central Premium, Phường 5, Quận 8, TP HCM",30,1450.0,,1,,,,20,,3956375
Chung cư ngay ngã tư chợ vinh - chính sách ưu đãi hấp dẫn chưa từng có,"Phường Quang Trung, Thành phố Vinh, Nghệ An",60,1400.0,2,2,,,,,4,3945040
Căn hộ cao cấp gần phạm văn đồng - 55m2 - 1 ty8 - thanh toán 9% ký hdmb,"QUỐC LỘ 1K (KHA VẠN CÂN CŨ), Phường Linh Trung, Quận Thủ Đức, TP HCM",55,1800.0,2,1,35,,20,20,,3953895
Trần quốc vượng 120m2 7 tầng mặt tiền 6 5,"Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",120,21600.0,11,11,7,,3,6.5,,3953211
Căn hộ quốc lộ 1k cam kết giá rẻ nhất khu vực dĩ an bình dương,"Honas Residence, Phường Bình An, Thị Xã Dĩ An, Bình Dương",61.1,1700.0,2,2,,Đông nam,30,30,3,3956349
Căn hộ cao cấp biển mở bán đợt đầu cách biển 500m ful tiện ích,"Bình Giã, Phường 10, Thành Phố Vũng Tàu, Bà Rịa - Vũng Tàu",64.5,2890.0,2,2,,Đông nam,30,30,3,3956348
Cần tiền bán gấp căn hộ 1pn 1 vinhomes quận 9 chính chủ ép giá,"VinHomes Grand Park, Phường Long Thạnh Mỹ, Quận 9, TP HCM",46.5,2000.0,1,1,,Đông nam,30,30,3,3956345
Cần tiền bán gấp căn hộ cao cấp 3 phòng ngủ picity,"THẠNH XUÂN 13, Phường Thạnh Xuân, Quận 12, TP HCM",80,2910.0,3,2,,,25,,3,3956339
"Chỉ với 333tr, tỷ suất ln cho thuê 25% từ căn 1pn 1 zenpark","Vinhomes Gia Lâm, Thị Trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",52,1860.0,1,1,,,,,,3956190
Quỹ căn 2pn ngoại giao tecco diamond ck 5 trả góp 0 12 tháng lh 0979223983,"Tecco Diamond, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội",69.9,1820.0,2,2,,,,,,3951034
Chính chủ bán căn hộ chung cư sunshine garden - hai bà trưng,"Căn hộ SunShine Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",96,4000.0,3,2,,Đông nam,,,1,3956131
Bán căn góc 2 phòng ngủ tầng 7 ct7b vĩnh điềm trung,"Thành Phố Nha Trang, Khánh Hòa",80,1600.0,2,1,,,,,,3844033
Cần bán chung cư 123 trần đăng ninh ( khu tái định cư ),"Trần Đăng Ninh, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",87,2450.0,2,1,,,,,,3956117
"Tôi bán căn 2 ngủ 74m2, 2,1 tỷ chung cư phương đông green park","Phương Đông Green Park, Quận Hoàng Mai, Hà Nội",74,2100.0,,,,,,,,3940404
"Hượng căn 74m2, chung cư phương đông green park, trần thủ độ, hoàng mai","Rose Town, Quận Hoàng Mai, Hà Nội",74,2000.0,,,,,,,,3941615
Bán căn hộ sắp bàn giao đường phạm văn đồng-giá 1ty8,"Phường Linh Trung, Quận Thủ Đức, TP HCM",65,1800.0,2,2,35,,20,20,,3953362
Cần bán chung cư vina2 panorama quy nhơn giá 755 triệu,"Phường Nhơn Bình, Thành Phố Quy Nhơn, Bình Định",36,755,1,1,16,,,,3,3953379
Căn hộ mặt tiền ql13 giá chỉ từ 1tỷ4/căn 1pn lavita thuận an,"Đại Lộ Bình DƯơng, Phường An Thạnh, Thị Xã Thuận An, Bình Dương",52,1400.0,1,1,33,,24,100,1,3951569
Căn hộ mặt tiền ql13 giá chỉ từ 1tỷ4/căn 1pn lavita thuận an,"Đại Lộ Bình DƯơng, Phường An Thạnh, Thị Xã Thuận An, Bình Dương",52,1400.0,1,1,33,,24,100,1,3951569
3pn tsg lotus sài đồng full đồ chỉ việc ở tầng đẹp view trọn vinhome riverside,"TSG Sài Đồng Lotus, Phường Việt Hưng, Quận Long Biên, Hà Nội",84,2800.0,3,2,,,,,,3950129
"Chính chủ bán nhanh căn 2pn 72m full đồ eco city việt hưng, giá 2,35 tỷ","Căn hộ Eco City Việt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội",72,2350.0,2,2,,,,,1,3950495
"Bán cắt lỗ căn 2pn full đồ cao cấp tại chung cư kđt việt hưng, nội thất siêu đẹp","Căn hộ Eco City Việt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội",65,2000.0,2,2,,,,,1,3881242
Chính chủ đầu tư bán xp homes star tân tây đô .cdt tặng 5tr tiền tân gia,"KĐT Bắc Quốc lộ 32, Thị Trấn Trạm Trôi, Huyện Hoài Đức, Hà Nội",65,1560.0,2,2,4,,,,,3955993
