,title,address,area,price,number_bedroom,number_wc,number_floor,direction,entrance,facade,number_parking,id_estate
2108,"Chung cư cầu diễn - hồ tùng mậu,full nội thất, ở ngay , tách sổ hồng", Hà Nội,34.0,0.48,1.0,1.0,20.0,Đông nam,30.0,30.0,2.0,3868435
2109,"Chung cư hào nam - xã đàn, full nội thất, ở ngay, tách sổ hồng", Hà Nội,34.0,0.61,2.0,2.0,20.0,Bắc,30.0,30.0,2.0,3859265
2110,"Chung cư tôn đức thắng - cát linh - quốc tử giám, full đồ, ở ngay", Hà Nội,34.0,0.63,2.0,2.0,6.0,Đông nam,30.0,30.0,2.0,3855522
2111,"Cđt mở bán chung cư cầu diễn 540tr/căn,full nội thất,ở ngay", Hà Nội,35.0,0.54,2.0,2.0,20.0,Nam,30.0,30.0,2.0,3842264
2112,"Chung cư chùa bộc, wieu hồ khương thượng,full nội thất, ở ngay, ô tô đỗ cửa", Hà Nội,35.0,0.75,2.0,2.0,6.0,Đông nam,30.0,30.0,2.0,3844636
2113,"Mở bán chung cư hoàng hoa thám, vĩnh phúc, ba đình, ở ngay từ 500 triệu/căn,", Hà Nội,35.0,0.55,2.0,2.0,20.0,Đông nam,30.0,30.0,2.0,3832375
2114,"Chủ đầu tư mở bán căn hộ chung cư vũ tông phan 450 triệu/căn, full nội thất", Hà Nội,35.0,0.65,2.0,2.0,20.0,Đông bắc,30.0,30.0,2.0,3832809
2115,"Bán căn hộ tôn đức thắng - cát linh , 1pn - 3pn, full đồ, ở ngay", Hà Nội,35.0,0.75,2.0,2.0,20.0,Đông,30.0,30.0,2.0,3832813
2116,"Cđt mở bán căn hộ chung cư cầu giấy - mai dịch, full đồ, ở ngay", Hà Nội,31.0,0.54,2.0,2.0,20.0,Đông nam,30.0,30.0,2.0,3833361
2117,"Chung cư đội cấn, full nội thất, ở ngay, tách sổ", Hà Nội,34.0,0.6,2.0,1.0,20.0,Đông nam,30.0,30.0,2.0,3895856
2118,"Chung cư trần khát chân - hai bà trưng (35m2 - 65m2), full nội thất, ở ngay", Hà Nội,35.0,0.6,2.0,2.0,20.0,Đông bắc,30.0,30.0,2.0,3876969
2119,"Cđt mở bán căn hộ chung cư tôn thất tùng - trường chinh, full nội thất, view hồ", Hà Nội,35.0,0.61,2.0,2.0,20.0,Đông nam,30.0,30.0,2.0,3876256
2120,"Chung cư mĩ đình, 50m2, 2pn, full đồ , ở ngay", Hà Nội,50.0,1.0,2.0,2.0,20.0,Đông nam,30.0,30.0,2.0,3885905
2121,"Chung cư kim đồng - hồ đền lừ, studio, 1pn - 2pn, 500tr/căn", Hà Nội,35.0,0.62,2.0,1.0,20.0,Đông bắc,30.0,30.0,2.0,3830434
2122,"Chung cư thái thịnh - thái hà (1pn - 2pn), full đồ, ở ngay", Hà Nội,35.0,0.65,2.0,2.0,6.0,Tây Nam,30.0,30.0,2.0,3830667
2123,"Chung cư thái hà - khương thượng, fuul nội thất, view hồ điều hòa", Hà Nội,35.0,0.75,2.0,1.0,20.0,Đông nam,30.0,30.0,2.0,3829132
2124,"Cđt mở bán chung cư xuân đỉnh (1pn - 2pn), từ 510tr/căn, full nội thất, ở ngay", Hà Nội,35.0,0.55,2.0,1.0,20.0,Đông bắc,30.0,30.0,2.0,3829162
2125,"Bán căn hộ chung cư kim mã - giang văn minh, 800tr/căn, full đồ", Hà Nội,40.0,0.8,2.0,1.0,20.0,Đông nam,30.0,30.0,2.0,3829174
2126,"Chung cư trích sài - võng thị, ven hồ tây, full nội thất", Hà Nội,35.0,0.66,2.0,1.0,20.0,,30.0,30.0,2.0,3829179
2127,"Chung cư thái hà - yên lãng, studio, 1pn - 3pn, full nội thất, ở ngay, 500tr/căn", Hà Nội,35.0,0.55,2.0,2.0,20.0,Đông nam,30.0,30.0,2.0,3829181
2128,"Chung cư khương đình - ngã tư sở,fuul đồ,ở ngay", Hà Nội,40.0,0.58,2.0,1.0,20.0,Đông nam,30.0,30.0,2.0,3829328
2129,"Giảm ngay 1 tỷ cho khách hàng mua căn hộ biên hoà universe complex, trúng xehơi", Đồng Nai,70.0,1.4,2.0,2.0,10.0,,30.0,30.0,2.0,3939354
2130,Legacy central tăng sức hút cùng ưu đãi mua nhà trúng nhà t7/2021, Bình Dương,32.0,0.839,1.0,1.0,29.0,,30.0,30.0,2.0,3939339
2131,"Chuyển nhượng chung cư vinhomes royal city 72 nguyễn trãi, thanh xuân", Hà Nội,109.0,4.0,2.0,2.0,20.0,,30.0,30.0,2.0,3939327
2132,Căn hộ cao cấp legacy central chạm tay với ước mơ, Bình Dương,35.0,0.9,1.0,1.0,20.0,,30.0,30.0,2.0,3939326
2133,Legacy central - thuận an- bình dương giá cho mỗi căn hộ chỉ 900tr/ căn, Bình Dương,48.0,0.9,2.0,1.0,20.0,,30.0,30.0,1.0,3939317
2134,Chuyển nhà đất cần bán gấp căn hộ 85m2 phương đông green park, Hà Nội,85.0,2.56,3.0,2.0,12.0,Đông nam,30.0,30.0,2.0,3939301
2135,Vista riverside sát q12 diện tích đa dạng. 1pn - 2pn tháng 9 nhận nhà, Bình Dương,56.0,1.25,2.0,1.0,20.0,,30.0,30.0,2.0,3882633
2136,"Bán căn 52m2 giá 1.3 tỷ bao thuế phí, nhà mới, nội thất cơ bản có trả góp", Bình Dương,52.0,1.3,2.0,1.0,20.0,,30.0,30.0,2.0,3939126
2137,Nhanh tay sở hữu 1 căn duy nhất 39m2 giá 1tỷ080 (vat) trả trước 350 triệu, Bình Dương,39.0,1.08,1.0,1.0,20.0,,30.0,30.0,2.0,3938702
2138,"Nhà đẹp giá tốt, trả trước 250 triệu sở hữu. hỗ trợ vay ân hạn tiền gốc và 0% ls", Bình Dương,33.0,0.9,2.0,2.0,20.0,,30.0,30.0,2.0,3938132
2139,"Tận hưởng 365 ngày tinh khiết tại căn hộ của mình giá chỉ từ 2,779 tỷ", Hà Nội,77.2,2.78,2.0,2.0,20.0,Tây Nam,30.0,30.0,1.0,3939279
2140,Dịch covid thiếu tiền vào đợt cuối bán gấp căn hộ 08 phương đông green park, Hà Nội,74.0,2.06,2.0,2.0,9.0,Tây Nam,30.0,30.0,2.0,3939275
2141,Chỉ từ 3.5 tỷ sở hữ 3 pn đam chất resot tại hà nội, Hà Nội,107.5,3.52,3.0,2.0,27.0,Đông nam,30.0,30.0,1.0,3939267
2142,Chuẩn bị mở bán 249 căn hộ chung cư cao cấp tại dự án the jade orchid, Hà Nội,67.8,2.5,2.0,2.0,20.0,Đông bắc,30.0,30.0,2.0,3939253
2143,Căn hộ 2pn giá cực tốt chỉ có tại legacy central thuận an bình dương, Bình Dương,59.0,1.7,2.0,2.0,29.0,,30.0,30.0,2.0,3939243
2144,Bán căn hộ chung cư chỉ 900tr/ căn tại tp.thuận an- bình dương, Bình Dương,39.0,0.9,2.0,2.0,20.0,,30.0,30.0,2.0,3939225
2145,"Tiện ích bao quanh, đẳng cấp thiết kế hiện địaị, legacy city hướng tới...", Bình Dương,56.0,1.7,2.0,2.0,20.0,,30.0,30.0,2.0,3939216
2146,"Bán căn hộ 1 ngủ tại legacy central thuận an , cơ hội cho những cặp vợ chồng trẻ", Bình Dương,30.0,0.868,1.0,1.0,1.0,,25.0,5.0,2.0,3939214
2147,"Căn hộ mặt tiền biển sở hữu lâu dài , sở hữu ngay", Bình Định,39.0,1.39,1.0,1.0,39.0,,30.0,30.0,4.0,3922070
2148,Siêu phẩm căn hộ biển sở hữu vĩnh viễn. *** anh/chị đừng nên bỏ lỡ cơ hội đầu tư, TP HCM,39.0,1.39,1.0,1.0,40.0,,30.0,30.0,4.0,3923175
2149,"Chỉ 300 triệu(31%) có ngay căn hộ 6 sao mặt biển bảo ninh, chiết khấu 16%", Quảng Bình,30.0,0.3,2.0,2.0,20.0,Đông nam,30.0,30.0,2.0,3931946
2150,Bán căn hộ dolce penisola quảng bình giá chỉ 730 triệu thanh toán 30 đợt, Quảng Bình,51.0,0.73,1.0,1.0,27.0,Đông nam,60.0,5.0,2.0,3889355
2151,Bán căn hộ view biển bảo ninh đồng hới giá chỉ 730 triệu ck 23% lh 0901791697, Quảng Bình,51.0,0.73,1.0,1.0,27.0,Đông nam,60.0,30.0,2.0,3889356
2152,Cơ hội duy nhất sở hữu căn hộ nghỉ dưỡng 6* tại đồng hới chỉ từ 730 triệu., Quảng Bình,51.0,0.71,2.0,2.0,20.0,Đông nam,30.0,30.0,2.0,3903224
2153,Cơ hội sở hữu căn hộ 6 sao tại quảng bình chỉ 20 triệu/tháng, Quảng Bình,51.0,0.75,2.0,2.0,20.0,Đông nam,30.0,30.0,2.0,3903225
2154,Căn hộ mặt biển giá đầu tư giai đoạn 1 trực tiếp từ cđt, Quảng Bình,41.0,0.73,2.0,2.0,20.0,Đông nam,30.0,30.0,2.0,3903230
2155,Chỉ 20 triệu/tháng có ngay ngôi nhà thứ 2 cho vợ chồng trẻ, Quảng Bình,51.0,0.75,2.0,2.0,20.0,Đông nam,30.0,30.0,2.0,3903231
2156,"Chỉ 750 triệu sở hữu căn hộ 6 sao kề sông nhật lệ, sát biển bảo ninh, ck 23%", Quảng Bình,51.0,0.75,2.0,2.0,20.0,Đông nam,30.0,30.0,2.0,3902313
2157,Mở bán căn hộ nghỉ dưỡng tại quảng bình giá chỉ 750 triệu/căn, Quảng Bình,51.0,0.75,2.0,2.0,20.0,Đông nam,30.0,30.0,2.0,3902340
2158,"Chính chủ bán căn hộ cao cấp 5* view sông hàn đà nẵng , cho thuê 22 triệu/tháng", Đà Nẵng,68.4,4.1,2.0,2.0,20.0,,30.0,30.0,2.0,3773126
2159,"Bán căn hộ 2pn, 68m2 đường bạch đằng, mặt tiền sông hàn, đà nẵng, lh 0961920621", Đà Nẵng,68.0,4.1,2.0,1.0,20.0,,30.0,30.0,1.0,3773174
2160,Dự án ia20 ciputra giá 16.8tr chênh 80tr 0382276666, Hà Nội,92.0,1.7,3.0,2.0,20.0,Đông nam,30.0,30.0,2.0,3714385
2161,Căn hộ 3pn diện tích 104 m2 bid residence giá rẻ, Hà Nội,104.0,2.4,3.0,2.0,20.0,Tây bắc,30.0,30.0,2.0,3939142
2162,"Căn hộ bến xe miền đông, chỉ 1 tỷ/căn. tháng 10 nhận nhà.", Bình Dương,36.0,1.0,2.0,2.0,20.0,,15.0,30.0,2.0,3937955
2163,Biên hoà univer complex ck 18% - tặng nội thất, Đồng Nai,75.0,2.25,2.0,2.0,20.0,,30.0,30.0,2.0,3936103
2164,Mở bán đợt 1 biên hoà univer complex - ck 18%, Đồng Nai,70.0,2.1,2.0,2.0,20.0,,30.0,30.0,2.0,3938110
2165,"Siêu hot 2pn chỉ từ 2,1 tỷ/căn - quỹ căn cuối trung tâm q. thanh xuân - housinc", Hà Nội,70.0,2.2,2.0,2.0,20.0,,30.0,30.0,2.0,3939131
2166,"Đầu tư liền tay, đánh bay covid với chiết khấu khủng từ biên hòa univer complex.", Đồng Nai,70.0,1.7,2.0,2.0,24.0,,60.0,40.0,1.0,3935428
2167,Bán căn hộ giá rẻ tại thuận an _ giá chỉ 225tr, Bình Dương,42.0,0.9,2.0,1.0,29.0,Bắc,20.0,30.0,2.0,3939125
2168,Căn hộ hiện đại legacy central - bình dương chỉ 839 triệu/căn, Bình Dương,32.0,0.839,1.0,1.0,29.0,,18.0,30.0,2.0,3939113
2169,Mua nhà sang trúng mercedes c_ tt.q.hoàng mai giá chỉ từ 31 tr/m2, Hà Nội,107.0,3.39,3.0,2.0,27.0,,30.0,30.0,1.0,3939093
2170,"Bán căn góc eco city việt hưng 2pn, full nội thất cao cấp, giá chỉ 1,7 tỷ", Hà Nội,67.0,1.7,2.0,2.0,20.0,Đông nam,30.0,30.0,2.0,3939094
2171,"Mở bán đợt cuối chung cư housinco premium , htls 0%, chiết khấu 5%", Hà Nội,82.0,3.0,2.0,2.0,20.0,Đông nam,30.0,30.0,2.0,3939086
2172,Nhận nhà ở ngay cuối năm chỉ với hơn 500tr hỗ trợ 0% ls - ck lên tới 5%, Hà Nội,65.0,1.82,2.0,2.0,20.0,Đông nam,30.0,30.0,4.0,3939081
2173,Bán chung cư hc goden city bàn giao full nội thất sổ đỏ trao tay nhận nhà ở ngay, Hà Nội,71.0,0.213,2.0,2.0,20.0,,30.0,30.0,2.0,3939080
2174,Cc the vesta_phú lãm_hà đông 69m2 thông thủy - lô góc - 3 ngủ sổ đỏ đầy đủ, Hà Nội,69.0,1.25,3.0,2.0,7.0,Nam,30.0,30.0,2.0,3939065
2175,Dự án vimefulland phạm văn đồng tâm điểm mới tại hà nội, Hà Nội,67.8,2.5,2.0,2.0,20.0,,30.0,30.0,2.0,3939062
2176,"Lh 0946.400.173 đông, mua ngay căn hộ d’lusso và precia cao cấp q2, 1.79 tỷ vat", TP HCM,49.0,2.79,1.0,1.0,3.0,Tây bắc,30.0,30.0,1.0,3931264
2177,Căn hộ legacy central đã từng bước hình thành ngay tp thuận an- bình dương, Bình Dương,48.0,0.9,2.0,1.0,29.0,,19.0,25.0,4.0,3939055
2178,Mở bán siêu căn hộ giá rẻ chỉ từ 839 tr / căn, Bình Dương,50.0,0.9,2.0,3.0,20.0,,30.0,30.0,2.0,3939048
2179,Bán căn hộ studio giá rẻ nhất thị trường bình dương vị trị đắt địa, Bình Dương,33.0,0.7,1.0,1.0,20.0,,30.0,30.0,2.0,3939042
2180,Quỹ căn chuyển nhượng độc quyền phương đông green park, Hà Nội,52.0,1.5,2.0,2.0,20.0,,30.0,30.0,2.0,3939036
2181,"Giá rẻ nhất căn hộ 49m2, 1pn, 1wc ở thái an tham lương quận 12, giá 1.2 tỷ", TP HCM,49.0,1.2,1.0,1.0,20.0,,30.0,30.0,2.0,3738586
2182,"Bán nhanh cc moscow tower. q.12,dt: 72m2 giá 2.05 tỷ nhà có 2pn, 2wc", TP HCM,72.0,2.05,2.0,2.0,20.0,,30.0,30.0,2.0,3815385
2183,"Căn hộ 3pn tại trung tâm hà đông, giá trực tiếp chủ đầu tư", Hà Nội,118.0,2.7,3.0,2.0,20.0,,30.0,30.0,2.0,3939025
2184,Tôi cần bán căn hộ chung cư feliz home-hoàng mai-hà nội. diện tích 75.9m2. hướng đông nam. giá 3 tỷ, Hà Nội,76.0,3.0,3.0,2.0,20.0,Đông nam,21.5,5.0,2.0,3939016
2185,Housinco premium - chiết khấu lên tới 150 triệu, Hà Nội,94.0,3.2,3.0,2.0,31.0,,30.0,30.0,2.0,3939017
2186,Mua nhà trúng nhà chỉ có ở legacy centra, Bình Dương,56.0,0.9,2.0,2.0,29.0,Đông nam,16.0,30.0,1.0,3939001
2187,"Bán căn hộ cao cấp 80m2, 2pn, 2wc danang plaza full nội thất", Đà Nẵng,80.0,2.33,2.0,2.0,5.0,Nam,15.0,10.0,1.0,3938990
2188,Cần bán nhanh căn hộ 2 pn 1 chung cư feliz home tòa fantasy tower giá tốt nhất, Hà Nội,77.2,2.78,2.0,2.0,27.0,Tây Nam,30.0,30.0,1.0,3938989
2189,Sở hữu ngay căn hộ 2pn với đầy đủ tiện ích chỉ hơn 600 tr htls 0% 18 tháng, Hà Nội,75.9,2.59,2.0,2.0,20.0,Tây bắc,30.0,30.0,1.0,3938986
2190,Sở hữu căn hộ 3 pn cao cấp chỉ với 3.367 tỷ tai housinco premium lh 0349613995, Hà Nội,94.0,3.56,3.0,2.0,31.0,Đông nam,30.0,30.0,1.0,3938971
2191,Cơ hội cuối cùng cho ai muốn sở hữu căn hộ precia q2. chỉ 6 suất giới hạn., TP HCM,101.0,1.8,3.0,2.0,23.0,Tây bắc,30.0,30.0,1.0,3938970
2192,"Chỉ 900tr/căn, thanh toán 225tr sở hữu căn hộ tại tp. thuận an, hỗ trợ trả góp", Bình Dương,59.0,0.9,2.0,2.0,20.0,,30.0,30.0,2.0,3938953
2193,Căn hộ hạng sang cho vợ chồng son - 225 triệu tại thuận an bình dương, Bình Dương,33.0,0.9,1.0,1.0,20.0,,30.0,30.0,2.0,3938968
2194,"Căn hộ giá 900 triệu. ngân hàng cho vay 70%, miễn phí lãi suất 18 tháng", Bình Dương,60.0,0.9,2.0,2.0,20.0,,30.0,30.0,2.0,3938967
2195,Dự án d lusso - chính chủ cần bán căn 2pn giá tốt, TP HCM,67.0,4.0,2.0,2.0,5.0,Đông nam,5.0,5.0,4.0,3938966
2196,Chỉ từ 824 triệu sở hữu căn hộ 2 pn cao cấp trị giá 2.760 tỷ tại housinco, Hà Nội,75.5,2.61,2.0,2.0,31.0,Đông nam,30.0,30.0,1.0,3938963
2197,Căn hộ khách sạn the nosta 90 đường láng, Hà Nội,65.0,3.0,2.0,1.0,20.0,,30.0,30.0,2.0,3938251
2198,Nêu đầu tư dự án nào tại tp thủ đức? liệu mt eastmark city có phải là lựa chọn, TP HCM,48.0,2.3,2.0,2.0,20.0,,30.0,30.0,2.0,3938958
2199,"Nhận đặt cọc những căn, đẹp nhất tại legacy city thuận an, liên hệ ngay", Bình Dương,32.0,0.9,1.0,2.0,20.0,,30.0,30.0,2.0,3938943
2200,Bán căn hộ 2 ngủ tại legacy city giá chỉ từ 225tr/ căn liên hệ ngay, Bình Dương,56.0,1.6,2.0,2.0,20.0,,30.0,30.0,2.0,3938942
2201,"Ocb hỗ trợ 75%, thanh toán chỉ từ 225tr có ngay 1 căn tại legacy city", Bình Dương,60.0,1.7,2.0,2.0,20.0,,30.0,30.0,1.0,3938939
2202,Bán căn hộ legacy city thuận giao giá chỉ từ 225tr/ căn, Bình Dương,30.0,0.9,1.0,1.0,20.0,,30.0,30.0,1.0,3938937
2203,"Chỉ từ 600tr sở hữu ch 2n 72,84m2 - sổ hồng lâu dài - hỗ trợ vay 70%", Hà Nội,64.0,1.8,2.0,2.0,10.0,Đông nam,30.0,30.0,2.0,3936827
2204,"Ecocity việt hưng chỉ từ 1,8 tỷ full nội thất cao cấp, nhận nhà ở ngay", Hà Nội,65.0,1.8,2.0,2.0,10.0,Đông nam,30.0,30.0,2.0,3924053
2205,"Căn hộ ngay chợ thuận giao , giá chỉ 900tr/ căn", Bình Dương,36.0,0.9,1.0,1.0,20.0,,30.0,30.0,4.0,3938923
2206,Căn hộ thương mại tại thuận an - bình dương. chỉ với 270 triệu, Bình Dương,36.0,0.9,1.0,1.0,20.0,,30.0,30.0,4.0,3938922
2207,Chỉ cần 268 triệu sở hữu căn hộ cao cấp ngay trung tâm tp. thuận an, Bình Dương,39.0,0.9,1.0,1.0,20.0,,30.0,30.0,4.0,3938920
2208,Suat ngoai giao chung cư ia20 ciputra giá 16.8tr chênh 80tr 0382276666, Hà Nội,92.0,1.7,3.0,2.0,18.0,Đông nam,40.0,30.0,1.0,3871276
2209,Duy nhất căn hộ sân vườn đẳng cấp nhất hà đông, Hà Nội,81.0,2.2,2.0,2.0,28.0,,30.0,30.0,2.0,3938874
2210,"Căn hộ cao cấp legacy central, nơi tổ ấm hạnh phúc dành cho mọi gia đình khi giá", Bình Dương,39.0,0.9,1.0,1.0,20.0,,30.0,30.0,4.0,3938861
2211,Nhận đặt chỗ căn hộ chung cư cao cấp tại tp.thuận an, Bình Dương,39.0,0.9,1.0,2.0,20.0,,30.0,30.0,4.0,3938862
2212,Chính chủ bán căn hộ nghỉ dưỡng 5 sao charmbay - long hải giá tốt (đã xong móng), Bà Rịa - Vũng Tàu,38.6,0.869,1.0,1.0,8.0,Tây Nam,30.0,30.0,2.0,3938857
2213,Chung cư cao cấp ngay cạnh hồ tây vào ở luôn chỉ k, Ha Noi,118.0,3.0,3.0,2.0,20.0,---,40.0,10.0,2.0,3938854
2214,Sợ mua nhà mùa dịch - nhiều người bỏ lỡ cơ hội mua nhà giá rẻ. cơ hội ko thể bỏ, TP HCM,48.0,1.2,2.0,2.0,24.0,Đông nam,30.0,100.0,4.0,3288884
2215,Hot 5 căn hộ ven sông đáng sống giá dưới 1 tỷ - xem ngay, Bình Dương,52.0,1.3,2.0,2.0,24.0,Đông nam,30.0,100.0,4.0,3478986
2216,"Mùa dịch cúm 2021, khách hàng mua được căn hộ 1 tỷ ngay khu trung tâm", Bình Dương,52.0,1.3,2.0,2.0,24.0,Đông nam,30.0,200.0,4.0,3727248
2217,Kẹt tiền bán gấp căn 40m2 giá 1 tỷ 080 tầng trung khu căn hộ ven sông 24 tầng, Bình Dương,40.0,1.0,1.0,1.0,24.0,Đông bắc,300.0,30.0,4.0,3884633
2218,Vista riverside sắp nhận nhà giá chỉ từ 1 tỷ 20tr/ 1pn và 1 tỷ 300/ 2pn, Bình Dương,44.0,1.0,2.0,1.0,24.0,Đông nam,30.0,200.0,4.0,3876025
2219,"Rổ hàng căn 48m2 thiết kế 1pn 1 p.đa năng, bc đông nam view sông sài gòn", TP HCM,48.0,1.2,2.0,1.0,24.0,Đông bắc,30.0,200.0,4.0,3909451
2220,"2pn-2wc tầng 11, dt 59m2, nhà mới, nội thất cơ bản, giá 1 tỷ 475 vista riverside", Bình Dương,60.0,1.48,2.0,2.0,24.0,Đông nam,30.0,200.0,4.0,3929142
2221,"Bàn căn góc 56m2, đặc biệt 2 ban công thông thoáng, giá 1 tỷ 300, nhà mới", Bình Dương,56.0,1.3,2.0,1.0,24.0,Đông bắc,30.0,30.0,4.0,3923204
2222,"Chính chủ bán gấp căn 1pn 40m2, tầng 15, hướng đông giá rẻ, hỗ trợ trả góp 700tr", Bình Dương,44.0,1.0,1.0,1.0,24.0,Đông nam,20.0,300.0,4.0,3923853
2223,"2pn 2wc 60m2, giá 1 tỷ 475 đã vat, trả trước 500tr nhận nhà ở ngay 2021, nhà mới", Bình Dương,60.0,1.4,2.0,2.0,24.0,Đông nam,30.0,200.0,4.0,3922782
2224,"Ở liền 2021 55m2 hướng tây bắc view sông sài gòn, giá chỉ 1.35 tỷ, có trả góp", TP HCM,55.0,1.35,2.0,2.0,24.0,Đông nam,30.0,200.0,4.0,3876840
2225,Căn 2 phòng ngủ hướng tây bắc 60m2 tầng trung giá 1 tỷ 450 trả trước 550 triệu, Bình Dương,60.0,1.45,2.0,2.0,24.0,Đông nam,30.0,200.0,4.0,3884424
2226,Căn góc mã tứ quý 1 (a-11-11) 2 mặt tiền đón tài lộc 56m2 giá 1 tỷ 4 (vat), Bình Dương,56.0,1.4,2.0,1.0,24.0,Đông bắc,30.0,200.0,4.0,3889988
2227,"Nhiều ưu đãi, xem ngay tiết kiệm được 5% giá mua căn hộ vista riverside phú long", Bình Dương,52.0,1.28,2.0,2.0,24.0,Đông bắc,200.0,200.0,4.0,3731522
2228,Ưu đãi lớn cơ hội mua nhà 2pn chỉ với 450 triệu - nhận nhà 2020, TP HCM,60.0,1.4,2.0,2.0,24.0,Đông nam,30.0,100.0,4.0,3476167
2229,Vợ chồng trẻ mua được nhà 45m2 với chỉ 300 triệu ở đâu? liên hệ ngay lấy info, Bình Dương,44.0,1.0,2.0,1.0,24.0,Đông nam,30.0,100.0,4.0,3431311
2230,"Căn hộ 2 phòng ngủ hướng mát view đẹp, nhà mới sắp bàn giao trả trước 450 triệu", Bình Dương,52.0,1.2,2.0,1.0,24.0,Đông nam,30.0,200.0,4.0,3874827
2231,"Chính chủ bán căn 06 tòa a gemek tower, giá thỏa thuận. chấp nhận môi giới", Hà Nội,69.0,1.5,2.0,2.0,20.0,Đông nam,30.0,30.0,2.0,3938838
2232,Dễ dàng mua được căn hộ 40m2- 1pn view đẹp ngay cả binz cũng thích nếu mua ở đây, Bình Dương,40.0,1.0,1.0,1.0,24.0,Đông bắc,200.0,30.0,4.0,3937903
2233,"Căn hộ 2 phòng ngủ 64m2 đặc biệt 2 ban công, hướng đông nam, giá 1 tỷ 6 ở liền", Bình Dương,64.0,1.6,2.0,2.0,24.0,Đông bắc,30.0,200.0,4.0,3867860
2234,Căn hộ vista - biểu thượng căn hộ xanh 3 mặt sông sài gòn - tt 300tr, Bình Dương,55.0,1.3,2.0,2.0,24.0,Đông nam,30.0,100.0,4.0,3578450
2235,"Giá hời mùa dịch covid, căn hộ dưới 1 tỷ/44m2 - 48m2, 3 mặt tiền sông đừng bỏ lỡ", Bình Dương,48.0,1.2,2.0,2.0,24.0,Đông nam,30.0,200.0,4.0,3732653
2236,"2pn tầng thấp, số đẹp 68 giá rẻ, 52m2, block a view sông sài gòn, hướng đông nam", Bình Dương,52.0,1.3,2.0,1.0,24.0,Nam,30.0,200.0,4.0,3934211
2237,"Bán chuyên căn 2pn (52-70m2), nhà mới bàn giao, vista phú long giá từ 1.3 tỷ", Bình Dương,52.0,1.3,2.0,2.0,24.0,Đông bắc,200.0,30.0,4.0,3936523
2238,"Căn hộ thông tầng 3pn laastoria view đẹp , mt nguyen duy trinh", TP HCM,80.0,3.0,3.0,3.0,1.0,---,30.0,10.0,2.0,3938837
2239,"Bán căn 48m2 giá 1.2 tỷ bao thuế phí, nhà mới, nội thất cơ bản có trả góp", Bình Dương,48.0,1.2,2.0,1.0,24.0,Đông bắc,30.0,200.0,4.0,3938832
2240,"Cần bán căn hộ chung cư hpc landmark 105 hà đông, hà nội", Hà Nội,118.0,2.7,3.0,2.0,20.0,,30.0,30.0,2.0,3938826
2241,Căn hộ csj tower nghì dưỡng biển vũng tàu, Bà Rịa - Vũng Tàu,58.0,2.75,1.0,1.0,20.0,,30.0,30.0,2.0,3938818
2242,Căn hộ csj tower view trực diện biển bãi sau vũng tàu, Bà Rịa - Vũng Tàu,58.0,2.58,1.0,1.0,20.0,,30.0,30.0,2.0,3938801
2243,"Bán 3 pn trung tâm hà đông, đóng 10% nhận nhà ở ngay hpc landmark105", Hà Nội,118.0,2.7,3.0,2.0,15.0,Đông bắc,30.0,30.0,2.0,3938779
2244,Căn 4 ngủ 143 m2 view mặt đường tố hữu hà đông, Hà Nội,118.0,3.2,3.5,2.0,20.0,Đông nam,30.0,30.0,2.0,3938744
2245,"Căn hộ 3pn -dt 121m2 cuối cùng tầng trung view hồ , giá tốt nhất hà đông", Hà Nội,118.0,2.7,3.0,2.0,20.0,Đông bắc,30.0,30.0,2.0,3938528
2246,Cần nhượng lại căn hộ tầng 28 diện tích 65m2view công viên thiên văn học hà đông, Hà Nội,65.0,1.8,2.0,2.0,20.0,Đông bắc,30.0,30.0,2.0,3937975
2247,Bán căn góc hoa hậu 3pn 1 dự án hpc đóng 320tr kí hđ, Hà Nội,118.0,3.2,3.5,2.0,24.0,Đông bắc,30.0,30.0,2.0,3938397
2248,"Bán gấp 2pn 2wc, tầng trung view bể bơi thoáng đẹp- vinhomes ocean park", Hà Nội,69.0,2.0,2.0,2.0,20.0,Tây Nam,30.0,30.0,2.0,3938741
2249,Bạn ước mơ sở hữu căn nhà ngay trung tâm thành phố ?, Bình Dương,32.0,0.839,1.0,1.0,20.0,,30.0,30.0,4.0,3938728
2250,Legacy central căn hô tại bình dương tung hàng loạt ưu đãi khủng, Bình Dương,35.0,0.9,2.0,2.0,29.0,,30.0,30.0,2.0,3938720
2251,"Căn hộ cao cấp ngay thành phố thuận an liền kề kcn vsip 1, giá từ 839 triệu, ocb", Bình Dương,50.0,0.9,2.0,2.0,20.0,,20.0,30.0,1.0,3938624
2252,An cư lạc nghiệp đã có căn hộ hạng sang chỉ với 225 triệu tại thuận an-bd, Bình Dương,33.0,0.9,1.0,1.0,20.0,,30.0,30.0,2.0,3938620
2253,"Vợ chồng ""ly hôn"" muốn chia tài sản cần chuyển nhượng căn hộ 3pn.ngân hàng h trợ", Hà Nội,118.0,2.7,3.0,2.0,20.0,,30.0,30.0,2.0,3938604
2254,"Cấp báo hà đông chỉ còn duy nhất 1 căn hộ 2pn, hỗ trợ lãi suất 0%", Hà Nội,79.0,2.0,2.0,2.0,20.0,,30.0,30.0,2.0,3938599
2255,ThẢo ĐiỀn green - booking trỰc tiẾp chỦ ĐẦu tƯ -, TP HCM,55.0,5.5,1.0,1.0,1.0,---,10.0,7.0,2.0,3938586
